,Gene1,Gene2,weights_combined
49935,BTAF1,PRODH,23009.99522106682
53481,IRF8,RNASEL,23008.139512755493
46431,TCF12,G6PDX,23007.63662390469
22164,HCFC1,IRAK2,23006.829146254426
19581,GTF2F1,CD82,23006.443280920634
52991,IRF8,GFM1,23003.68594804765
33603,MEIS1,SZT2,23003.395148385476
12502,GATA1,MCM10,23003.139174256965
49169,BTAF1,FADS3,23003.073431679808
42518,SPI1,MYLK,23002.835805488292
4060,E2F4,VKORC1L1,22998.344042677076
3253,E2F4,NIF3L1,22998.214615969584
25830,HDAC2,ZFP612,22997.442477191773
48848,BTAF1,CAMK1,22997.15636379174
19647,GTF2F1,CLTC,22995.369760575053
26098,HNF4A,CIPC,22994.709040887596
27447,HNF4A,ZFP110,22993.35439047427
49579,BTAF1,MEMO1,22991.76020017074
22964,HCFC1,SLC39A13,22991.295824389752
46514,TCF12,GPSM2,22990.389505399307
9059,FOS,DUS1L,22989.59349467793
13007,GATA1,RNF125,22989.14056327059
33736,MEIS1,TTC39B,22988.71202296149
16318,GFI1,CPNE8,22988.2738301769
20826,GTF2F1,SHKBP1,22987.907310708368
41158,SATB1,XRCC6,22986.33679065656
46788,TCF12,LY6E,22984.78083021854
42405,SPI1,MBOAT2,22984.445907959464
53620,IRF8,STAM,22983.8056568311
39861,SATB1,COPB2,22983.40674897097
9538,FOS,LYN,22981.985611198397
45861,TCF12,ARHGDIB,22981.930490875886
45931,TCF12,BLNK,22981.77833123376
50230,BTAF1,SPPL2B,22981.119592618175
22204,HCFC1,KIF11,22979.88815804296
5335,ELF1,NEK6,22979.387237398085
46513,TCF12,GPSM1,22976.909222685666
11617,GATA1,ASPH,22976.317460542185
40193,SATB1,HIST1H1C,22974.562391026553
39764,SATB1,CBX5,22974.399692363673
6047,ELF1,TMEM184C,22974.31011663589
53333,IRF8,ORC5,22973.422789997436
21832,HCFC1,EPS8,22973.130844290612
4901,ELF1,GSS,22972.49809976181
10578,FOS,VPS26B,22971.899158368404
20176,GTF2F1,KLHL22,22971.60492597949
20775,GTF2F1,SCFD1,22971.227297694113
32883,MEIS1,LTB4R1,22969.714751090967
12798,GATA1,PIK3R2,22969.25068910812
5252,ELF1,MR1,22968.745256507424
22480,HCFC1,NOXA1,22968.495202829155
10326,FOS,STT3B,22968.47835425724
27125,HNF4A,SLC20A1,22968.307906579186
32114,MEIS1,AP1S2,22966.803171849107
46660,TCF12,INO80D,22966.052809149656
49297,BTAF1,GPC1,22966.03865548807
2711,E2F4,FBXW5,22964.508709994465
46567,TCF12,HEBP1,22964.333051333975
25525,HDAC2,TCTN3,22962.16017629692
47508,TCF12,SLC23A2,22962.015270738775
4880,ELF1,GPC1,22961.993612164308
25493,HDAC2,TAB1,22961.759805068526
53781,IRF8,WDR73,22961.655540919277
53614,IRF8,SPTLC1,22961.36215026594
28623,IKZF1,MTURN,22960.27377710988
33773,MEIS1,UBOX5,22957.767884008248
7175,ESR1,HSPA1A,22957.761690742125
25801,HDAC2,ZBTB43,22957.53770847828
22508,HCFC1,NUF2,22957.040133942737
32412,MEIS1,DCP1A,22956.066332053462
7676,ESR1,PCYT2,22955.83226690216
31035,JUN,NUF2,22953.77548121903
10239,FOS,SLC43A3,22953.765869318944
6046,ELF1,TMEM18,22952.987077813348
46315,TCF12,ENPP5,22952.4893694223
7879,ESR1,RAD21,22951.435086150857
49412,BTAF1,IL1R1,22951.291501674732
47794,TCF12,TRIM39,22950.606836175506
47755,TCF12,TMEM8,22950.06366163907
10641,FOS,ZFP451,22949.68285202254
8858,FOS,CDK18,22948.490868289115
29619,IKZF1,ZBTB4,22948.168755923543
10527,FOS,UBE2G2,22947.902444573087
16678,GFI1,GPRASP1,22947.530409443076
9579,FOS,ME2,22946.956425737037
4097,E2F4,YIPF6,22944.83762342385
47533,TCF12,SLC35G1,22941.822270789864
2802,E2F4,GNA13,22938.621595526907
26545,HNF4A,KIF11,22938.30191496563
23571,HDAC2,ARHGEF28,22936.94340661487
51936,EGR1,PUS7,22934.516416294307
20373,GTF2F1,NDEL1,22933.64470083822
25147,HDAC2,RBM11,22932.62535328393
13411,GATA1,TRPS1,22931.659581644795
24687,HDAC2,MPZL1,22931.00897853131
41215,SATB1,ZYX,22930.013738224992
42934,SPI1,RARB,22929.679363005424
46737,TCF12,KNSTRN,22928.86923892918
3815,E2F4,STK25,22928.157534874375
24025,HDAC2,EGR1,22926.83155145828
46855,TCF12,MFNG,22925.56065136198
53252,IRF8,MYO5A,22925.287397717286
8482,ESR1,WDR75,22925.233034003297
27748,IKZF1,CD7,22924.758201420897
33056,MEIS1,NICN1,22924.361425620897
20983,GTF2F1,SYTL1,22923.646133736795
9487,FOS,KRT18,22923.36460800355
2603,E2F4,DUS1L,22922.824445338156
35820,MYC,HNF4A,22922.495024321917
57955,MYCN,FKTN,22921.795138099773
25664,HDAC2,TTC39B,22921.654850740848
46681,TCF12,IRGM2,22921.26833401544
17841,GFI1,TMEM177,22920.143136673403
8617,FOS,ADK,22920.034621700648
40912,SATB1,SRSF1,22919.099736028424
17778,GFI1,TBC1D2B,22918.807172148056
50774,EGR1,BYSL,22918.046463542603
42661,SPI1,OPTN,22917.81409163341
19358,GTF2F1,ABL2,22915.64942567092
42075,SPI1,GSN,22915.16180457779
3582,E2F4,RNF115,22914.22200171124
9409,FOS,IL31RA,22914.197685482202
5381,ELF1,NSUN3,22914.14594614428
53720,IRF8,TRIM35,22910.703949733143
53181,IRF8,LPIN2,22910.663542637176
2135,E2F4,1700066M21RIK,22910.408346261633
4070,E2F4,WARS,22910.273600648346
49931,BTAF1,PRKCQ,22909.956315174604
17007,GFI1,MGLL,22906.3743085679
20714,GTF2F1,RHAG,22905.764576178164
21922,HCFC1,FOXO1,22905.193197583103
41412,SPI1,BANK1,22905.095844744308
24055,HDAC2,ENDOD1,22904.59274959067
25151,HDAC2,RCAN3,22904.258555424825
2945,E2F4,IL27RA,22902.179999008433
27416,HNF4A,VPS26B,22902.069057729
12289,GATA1,HPCAL1,22901.88766237987
13010,GATA1,RNF139,22901.3593697581
24206,HDAC2,GBP9,22900.734626844405
43338,SPI1,THBS1,22900.415088548558
19405,GTF2F1,ANK,22899.059528497488
24920,HDAC2,PDGFC,22898.550783780483
9844,FOS,PDGFD,22898.455932050285
17503,GFI1,RP2,22897.940595340468
46323,TCF12,EPSTI1,22897.589816682903
19899,GTF2F1,FEM1A,22897.128474765457
23511,HDAC2,ALDH1A1,22897.015475929482
6414,ESR1,ANXA4,22896.91576164601
49785,BTAF1,PADI4,22892.90807940479
51087,EGR1,EMILIN1,22892.838474213615
46730,TCF12,KLHL22,22890.758556470624
20216,GTF2F1,LPP,22890.105876026628
47731,TCF12,TMEM147,22889.923447737085
20028,GTF2F1,HCFC1,22889.899896961873
21013,GTF2F1,TCP11L2,22888.234899521813
22870,HCFC1,SCRN3,22887.992613979823
24645,HDAC2,METTL8,22887.55050155926
8334,ESR1,TOMM70A,22887.321046550518
51351,EGR1,IER3,22885.971565015818
2202,E2F4,ANAPC4,22883.959200749203
18003,GFI1,VKORC1L1,22883.544003799627
19638,GTF2F1,CLCN4,22881.317435930614
4521,ELF1,COBLL1,22878.878192799573
9993,FOS,PSMF1,22878.712518941866
41765,SPI1,DMD,22878.702405796445
21902,HCFC1,FGFRL1,22877.848470499644
39708,SATB1,AURKA,22876.869905611362
49525,BTAF1,LRRC8C,22876.81399190411
19762,GTF2F1,DKC1,22876.326734840935
22387,HCFC1,MXD3,22874.20664780002
17064,GFI1,MYO1D,22872.915741515495
46982,TCF12,NEURL3,22871.32104683786
39738,SATB1,BUB3,22869.91783571902
13064,GATA1,SDF2L1,22869.295895484458
46783,TCF12,LRRC8C,22869.151887288455
8907,FOS,CLIC4,22868.22306208771
12223,GATA1,GSN,22866.428021251995
12477,GATA1,LZTR1,22864.815699614126
46841,TCF12,MEF2C,22863.589213859967
51817,EGR1,PJA2,22861.40866563548
52753,IRF8,CIPC,22861.257962079406
9141,FOS,FADS1,22859.13371311092
28420,IKZF1,KCTD9,22857.94637369183
28430,IKZF1,KIF22,22857.196193443742
9839,FOS,PDE1B,22856.838671414655
44905,TAF1,PCLAF,22856.438205586073
26329,HNF4A,FGFR1OP,22856.38921121376
46793,TCF12,LYRM9,22855.450442304285
26960,HNF4A,PSEN2,22855.002230241636
46377,TCF12,FBXO34,22854.546330942336
50425,BTAF1,TTLL7,22854.052666939806
7984,ESR1,SATB1,22851.514751288512
56948,YBX1,FAM107B,22850.676073638442
46584,TCF12,HMBS,22849.448982931048
40763,SATB1,RPN2,22849.173023324704
20370,GTF2F1,NDC1,22849.133207063383
7538,ESR1,NDEL1,22849.10654449568
24810,HDAC2,NOTCH1,22848.36540840092
47567,TCF12,SMPD4,22848.153856674802
24989,HDAC2,PLEKHG6,22848.01797882257
21294,HCFC1,ABCB4,22847.231333611584
47027,TCF12,NUBP2,22847.198435666087
24963,HDAC2,PIP4K2B,22846.00123284157
27558,IKZF1,ANO10,22844.217722954465
12102,GATA1,FEM1A,22843.148841178427
12500,GATA1,MBTPS1,22842.494764599098
45825,TCF12,ANKRD44,22842.138242916255
41204,SATB1,ZFR,22842.046528739727
20918,GTF2F1,SOX18,22841.554893972778
16582,GFI1,FKTN,22839.95378954843
46859,TCF12,MFSD2B,22838.801346578424
5182,ELF1,MARVELD1,22838.649102518484
3891,E2F4,TIPIN,22838.09782208114
4358,ELF1,C3,22833.422910080542
16008,GFI1,ALKBH8,22833.204021135014
16943,GFI1,MAMDC2,22830.867831860316
33240,MEIS1,PPP1R16B,22830.597616476818
4368,ELF1,CAMK2B,22827.192292953616
40207,SATB1,HSPA4,22827.04014215787
9673,FOS,NAA35,22825.81871378048
28120,IKZF1,FNDC3B,22825.78195530829
46038,TCF12,CDCP1,22825.36706561706
3347,E2F4,PCMTD2,22823.82897082199
4017,E2F4,UBE2L6,22821.938986298846
5305,ELF1,NAV1,22821.455204384245
20172,GTF2F1,KLF3,22821.094306874253
52642,IRF8,ATP8A1,22820.76302459784
49018,BTAF1,CTSF,22819.524637172446
3184,E2F4,MYO1F,22817.955125864042
45913,TCF12,B3GNT5,22815.651849397007
19885,GTF2F1,FASTKD2,22814.94711916061
45844,TCF12,APEH,22813.949784562974
27994,IKZF1,EFNA1,22813.606494662046
9494,FOS,LAPTM4B,22811.070280126423
25669,HDAC2,TTLL7,22810.480694521557
28768,IKZF1,OTUB2,22809.58087952792
40435,SATB1,MYCN,22808.678645311717
53281,IRF8,NDST2,22805.961729661518
32550,MEIS1,FBXL4,22805.288792185234
8703,FOS,ASB8,22805.047924216113
50195,BTAF1,SMIM13,22804.581933537163
49037,BTAF1,DACH1,22802.66183657861
46597,TCF12,HPN,22799.883864156956
58184,MYCN,PAQR5,22799.322106164513
12604,GATA1,NABP1,22798.026705128577
53280,IRF8,NDRG3,22797.623813249913
26461,HNF4A,HOOK3,22796.952711933107
4966,ELF1,HPSE,22796.503789920083
7533,ESR1,NCLN,22796.140287081766
46317,TCF12,EPDR1,22795.810939782794
52770,IRF8,CNIH1,22795.605215281743
20332,GTF2F1,MYCN,22794.782626967663
20367,GTF2F1,NCL,22793.911507172994
3952,E2F4,TOX,22791.43683457637
3053,E2F4,LPIN2,22789.699325352467
47033,TCF12,NUDT4,22788.498430469823
6482,ESR1,ATP5F1,22785.649938203773
49098,BTAF1,E2F8,22783.926140707386
50533,BTAF1,YBX3,22783.06976734923
47773,TCF12,TOMM22,22781.68309394103
46936,TCF12,NAMPT,22781.504394826436
30040,JUN,CITED4,22781.085713188797
3163,E2F4,MTFR1,22779.660777162935
4026,E2F4,UGCG,22779.53666936123
49893,BTAF1,POMGNT2,22778.93287715056
33833,MEIS1,WDR7,22778.605577262282
22985,HCFC1,SMAD2,22778.43390290946
17370,GFI1,PRMT9,22778.387508123684
26321,HNF4A,FDFT1,22778.000538370063
12896,GATA1,PRPS2,22777.684008718872
46969,TCF12,NDUFB9,22776.182345948284
24751,HDAC2,NCAPG,22775.185158214194
42160,SPI1,HSD11B1,22774.877037632057
47012,TCF12,NPRL3,22774.40597059135
31602,JUN,SPHK1,22773.484471384105
11687,GATA1,CAMK1,22771.504585930903
50525,BTAF1,XK,22771.468268430228
12154,GATA1,GBE1,22770.791047844355
25972,HNF4A,ASPH,22768.05080890225
16237,GFI1,CDKN1C,22766.654102410204
50660,EGR1,ANKFY1,22766.29821633007
16347,GFI1,CTNNAL1,22763.340420766828
39830,SATB1,CKAP2,22763.178718346095
39878,SATB1,CREB5,22762.706745648364
53087,IRF8,IDH1,22762.70505501201
52689,IRF8,CASP9,22761.921508716274
5724,ELF1,RRM2,22761.053677049706
47256,TCF12,PRUNE2,22760.893840510755
12064,GATA1,FADS1,22760.545372755492
22788,HCFC1,RDH10,22760.430745273185
4796,ELF1,FLNB,22756.164705004467
3741,E2F4,SLFN2,22755.94554922526
47757,TCF12,TMEM9B,22754.764991669697
43454,SPI1,TSPAN33,22752.820618477537
4513,ELF1,CNN3,22752.556591532353
9552,FOS,MAPK1,22752.108710150602
40361,SATB1,MCM3,22751.250414575523
63838,MECOM,PRKCQ,22749.057342223405
52183,EGR1,SNX30,22747.803194279313
4495,ELF1,CLCF1,22747.292769351025
47248,TCF12,PRODH,22747.033158691796
48764,BTAF1,ARHGEF28,22746.68570004775
28118,IKZF1,FLVCR1,22745.838451264633
2763,E2F4,GANAB,22745.375110456982
46685,TCF12,ITFG1,22743.452099207298
19953,GTF2F1,GCAT,22742.697816584194
9190,FOS,FKBP9,22742.69014661886
24795,HDAC2,NFXL1,22741.671439315804
47287,TCF12,PUS7,22739.943580947533
21195,GTF2F1,VIM,22737.580524194305
13243,GATA1,STARD4,22736.25306007827
10165,FOS,SERPINA3N,22736.094503293898
20481,GTF2F1,PAFAH2,22736.06357420703
53603,IRF8,SOCS5,22734.83469977524
20806,GTF2F1,SF3B3,22734.184015241182
47797,TCF12,TRIQK,22733.687342638645
2199,E2F4,AMPD2,22732.07784598834
46381,TCF12,FCER1G,22731.213863804987
8873,FOS,CEPT1,22730.11944832539
20073,GTF2F1,HSPA9,22729.942133876484
53485,IRF8,RNF141,22728.86323372319
40549,SATB1,PA2G4,22728.619177144003
8995,FOS,CYP26B1,22727.987121868926
25487,HDAC2,SYDE1,22726.34152277769
16323,GFI1,CPTP,22725.246196703032
46535,TCF12,GUSB,22724.87092988605
47871,TCF12,UROD,22723.860660634244
5771,ELF1,SEPSECS,22723.594714801355
46517,TCF12,GRAMD1A,22722.388604561565
2594,E2F4,DPH2,22722.065892327748
16962,GFI1,MBNL3,22722.019947292996
53085,IRF8,ICE1,22721.68131162234
50143,BTAF1,SLC19A1,22720.176898754336
40505,SATB1,NPM1,22720.135394614623
50361,BTAF1,TMEM246,22719.90211753902
24199,HDAC2,GBP10,22719.69900012493
13497,GATA1,VDR,22718.99550110046
51967,EGR1,RB1,22718.299492337657
49217,BTAF1,FKTN,22717.953362416913
20594,GTF2F1,PPM1F,22716.976180873506
28033,IKZF1,EPS8,22716.94418480764
25326,HDAC2,SLC18A1,22714.917707356188
20692,GTF2F1,RASSF4,22714.154696809474
4877,ELF1,GORASP1,22713.03522988659
26853,HNF4A,PEAR1,22712.89002602166
47994,TCF12,ZHX1,22710.93947614052
24606,HDAC2,MARCH8,22710.836237023843
12840,GATA1,POGLUT1,22710.4719227397
58380,MYCN,TIE1,22709.678490872597
52730,IRF8,CDCA5,22709.007538130278
12352,GATA1,INO80D,22708.6469118645
24752,HDAC2,NCAPG2,22708.62426870834
9316,FOS,HBB-BT,22708.15667502759
2515,E2F4,CTC1,22708.057667452176
21685,HCFC1,CTNND2,22707.777965739897
2252,E2F4,ARMC8,22706.167682929034
5915,ELF1,SPTY2D1,22705.900051620447
39963,SATB1,DUSP1,22703.58410361225
8674,FOS,APPL1,22702.05296149738
32354,MEIS1,CPNE8,22701.97312468964
8623,FOS,AGPS,22701.789968260957
30584,JUN,HSPA4L,22701.391376198426
46780,TCF12,LRRC49,22701.103947645297
8801,FOS,CCDC186,22701.035045229783
22145,HCFC1,IL6ST,22699.825781074876
52848,IRF8,DHX33,22699.773638286322
21157,GTF2F1,UBR1,22699.693249971802
52055,EGR1,SDHAF2,22697.431199026916
3826,E2F4,STXBP4,22697.23901308049
52909,IRF8,ERGIC1,22694.59977317208
13076,GATA1,SELL,22694.033102976584
21655,HCFC1,CPNE8,22692.775879233108
46773,TCF12,LPCAT1,22692.42554014951
51604,EGR1,MTUS1,22692.068888828693
2582,E2F4,DLST,22690.592153814763
3515,E2F4,PTPRS,22690.352803054324
53122,IRF8,IRF6,22690.14445163398
20643,GTF2F1,PSMD3,22689.11322113551
16053,GFI1,ARHGAP19,22688.99679276259
40360,SATB1,MCM2,22688.44873070306
33516,MEIS1,SMAD2,22684.69305842574
53265,IRF8,NAPG,22683.93932715741
7366,ESR1,LYRM4,22683.01649994179
10498,FOS,TUBA1B,22682.451451214365
26544,HNF4A,KIDINS220,22682.209942257323
43426,SPI1,TRAF1,22681.883609802808
47242,TCF12,PRKCQ,22681.662899416206
24202,HDAC2,GBP4,22680.71740143391
2295,E2F4,BAP1,22679.98625567457
47762,TCF12,TMX4,22678.338388165525
19668,GTF2F1,COPB2,22676.88750539648
23657,HDAC2,BTRC,22676.513503535858
16561,GFI1,FCGRT,22671.58728646105
13128,GATA1,SLC20A1,22671.533783439914
50369,BTAF1,TMEM56,22671.346759595985
46456,TCF12,GCAT,22670.886104297588
47210,TCF12,PPIC,22670.215540293324
27851,IKZF1,CPNE8,22669.848361908687
51557,EGR1,MFN2,22669.820616167555
20760,GTF2F1,S100A6,22669.72973289641
51388,EGR1,INTS6,22669.129710171404
25451,HDAC2,ST3GAL6,22664.181407930955
32239,MEIS1,CCNB2,22661.895079888964
31084,JUN,PALLD,22661.606796008844
25158,HDAC2,REEP6,22661.1405719071
2674,E2F4,EXOC3,22660.472963308985
53646,IRF8,TBC1D5,22660.22387548437
47741,TCF12,TMEM186,22660.1570802294
16612,GFI1,GALNS,22659.675518991568
24328,HDAC2,HBB-BS,22659.643315867062
16367,GFI1,CX3CL1,22658.748737318227
46170,TCF12,CTSH,22658.02684523961
12951,GATA1,RACGAP1,22657.65866943006
49471,BTAF1,KIF13A,22656.486658902726
3042,E2F4,LIG1,22655.170014238887
24334,HDAC2,HDAC11,22654.91331032179
10340,FOS,SYTL1,22654.776616184477
8155,ESR1,SPPL2A,22654.527723243173
51158,EGR1,FGFR1OP,22654.177184912573
50432,BTAF1,TUBGCP2,22653.82987856324
47729,TCF12,TMEM123,22652.207623577295
8821,FOS,CCT8,22651.350135960296
49108,BTAF1,EFNA1,22650.680852120247
53004,IRF8,GMFB,22649.740869325913
8575,FOS,9430015G10RIK,22649.67568262048
23713,HDAC2,CCNA2,22648.993772077312
50119,BTAF1,SH2D4A,22648.07801655923
10499,FOS,TUBA4A,22647.60957748254
19548,GTF2F1,CBX5,22646.876784785418
20071,GTF2F1,HSPA5,22645.906966688886
9951,FOS,PQLC1,22645.5775290227
50007,BTAF1,RCAN3,22644.78738507276
48967,BTAF1,COG7,22642.13566205625
10588,FOS,WDR4,22640.974201366465
12245,GATA1,HAGH,22639.79963443699
47280,TCF12,PTP4A3,22636.88196287832
47959,TCF12,ZFP260,22636.733341832518
27648,IKZF1,BBS12,22636.287481232343
33305,MEIS1,RAB11FIP3,22634.645202769476
21507,HCFC1,CARHSP1,22631.81948241343
4069,E2F4,VPS41,22629.47792631687
47534,TCF12,SLC37A1,22628.368100111813
9919,FOS,POLA2,22628.22375949415
28023,IKZF1,EMP1,22626.88733530673
26508,HNF4A,INPP5B,22623.591406114076
12835,GATA1,PLXNC1,22623.566642968068
46253,TCF12,DPY19L3,22622.170248642346
25281,HDAC2,SERPINE2,22620.741129651098
47288,TCF12,PUSL1,22620.593803977972
33513,MEIS1,SLCO4A1,22620.322111337762
46593,TCF12,HOOK3,22620.252329432264
53149,IRF8,KIF11,22618.952419028104
53134,IRF8,ITPR1,22618.158331750805
3884,E2F4,THSD1,22617.285221283422
9001,FOS,D1ERTD622E,22616.582051697682
63798,MECOM,PDGFD,22615.66469798702
47268,TCF12,PSMD9,22614.284486724155
46307,TCF12,EMID1,22613.760774467526
17325,GFI1,POMGNT2,22612.845066173
5107,ELF1,L2HGDH,22612.500133927268
41866,SPI1,ESR1,22611.81230762303
53595,IRF8,SMPD1,22611.252232000697
50352,BTAF1,TMEM164,22608.84836219363
13363,GATA1,TMEM97,22608.77216257747
10085,FOS,RNF122,22608.268438166455
32042,MEIS1,ABCD3,22607.204351097567
33336,MEIS1,RBM11,22605.26799436521
17563,GFI1,SENP8,22605.252451030243
26010,HNF4A,BTRC,22604.505060732045
46519,TCF12,GRINA,22603.159139867174
47845,TCF12,UBA5,22599.3586874103
47433,TCF12,SDSL,22599.18883478653
6901,ESR1,ERGIC1,22598.76975627317
57866,MYCN,CORO2B,22598.623463968775
53058,IRF8,HELLS,22596.514182953717
25928,HNF4A,ANKFY1,22594.54724862454
46114,TCF12,COLGALT1,22593.102449101414
51300,EGR1,HERC4,22592.021302245757
12921,GATA1,PTDSS1,22590.86281400137
46029,TCF12,CDC42EP4,22588.627894043955
43046,SPI1,SDC2,22587.933236803892
45859,TCF12,ARHGAP29,22586.888673948466
53602,IRF8,SOAT1,22585.89238720476
20066,GTF2F1,HSP90AA1,22584.939309138055
53177,IRF8,LMO4,22584.811936595164
10535,FOS,UBXN2B,22583.541397829707
17523,GFI1,RUNDC1,22581.943017623293
47599,TCF12,SPPL2A,22580.179495309527
20259,GTF2F1,MCM3,22577.305210050752
4722,ELF1,ERCC8,22576.43057758875
54710,CBX7,1700066M21RIK,22575.550070855297
46280,TCF12,EFNA1,22575.124610454182
9656,FOS,MYADM,22574.609087979694
18064,GFI1,ZFP346,22572.507331001845
16116,GFI1,BANK1,22572.14186426651
2176,E2F4,ADK,22569.819306036145
7631,ESR1,ORC2,22569.299593621392
47413,TCF12,SAMD14,22566.971684513188
63930,MECOM,SPIRE1,22566.89443153128
46647,TCF12,IL1R1,22566.74167575183
16328,GFI1,CRIP2,22566.644125434443
46822,TCF12,MBTPS1,22566.382508224484
47809,TCF12,TSPAN2,22565.07145828475
9525,FOS,LPP,22564.89725860878
40672,SATB1,PSMD3,22564.443034512566
52988,IRF8,GEM,22564.38702799817
41586,SPI1,CHST2,22562.70468233086
5628,ELF1,RAB27B,22561.561039757846
24332,HDAC2,HCK,22561.552364912546
39845,SATB1,CLTC,22561.10991055406
20726,GTF2F1,RNF122,22559.88066854203
54933,CBX7,FSTL1,22559.876222959316
50356,BTAF1,TMEM184C,22558.479111074652
25303,HDAC2,SH3TC2,22557.783581200714
5420,ELF1,OSGIN2,22557.538999108434
9738,FOS,NIF3L1,22557.18720509495
47820,TCF12,TTLL7,22556.778757788776
45843,TCF12,APBB1,22554.841376298893
46490,TCF12,GNB4,22554.581289468744
5406,ELF1,OAS3,22553.395385441905
32160,MEIS1,ATP11A,22552.698335397854
12180,GATA1,GMCL1,22552.517002792658
27284,HNF4A,THUMPD3,22550.910693424863
9205,FOS,FTSJ3,22550.39478985209
32435,MEIS1,DHX35,22550.3565490829
17653,GFI1,SLC46A3,22550.352003074906
11819,GATA1,CLIC4,22550.0859419401
27032,HNF4A,RNF125,22548.493984155262
42343,SPI1,LHFPL2,22546.27535539354
33457,MEIS1,SHROOM4,22544.829244618923
16496,GFI1,ENPP5,22544.22300351817
42196,SPI1,IFIT3,22543.637921145433
21365,HCFC1,ANO10,22543.624605581866
3611,E2F4,RRM1,22542.58118949857
26394,HNF4A,GOLIM4,22540.952881317357
11642,GATA1,B230219D22RIK,22540.72304153523
2247,E2F4,ARHGEF39,22540.327746413284
22414,HCFC1,NAPG,22539.049443222688
47440,TCF12,SELENBP1,22538.8876147516
53246,IRF8,MTOR,22538.157552223776
3207,E2F4,NCAPD2,22537.061938259787
13313,GATA1,TFR2,22536.947235827258
47336,TCF12,RCSD1,22535.63564472565
11780,GATA1,CENPK,22534.278328945853
27193,HNF4A,SPC24,22530.424434847195
3141,E2F4,MLKL,22529.452357046528
46729,TCF12,KLHL12,22529.305095893866
12131,GATA1,FOXO1,22528.57002425348
2784,E2F4,GEMIN5,22528.142133254223
21224,GTF2F1,XPR1,22527.887399432744
50041,BTAF1,RNF128,22526.820269211992
11586,GATA1,APPL1,22525.322511167276
51480,EGR1,LMBRD1,22525.111546491382
47475,TCF12,SH3BP5,22524.926082937276
46642,TCF12,IL12A,22524.696074175918
50559,BTAF1,ZFP445,22524.089314802113
24061,HDAC2,EPDR1,22523.373163104865
46359,TCF12,FAM160B2,22522.14474622303
19481,GTF2F1,ATRN,22521.926880246538
3564,E2F4,REXO4,22521.592787261263
47969,TCF12,ZFP445,22521.242404159246
20407,GTF2F1,NIT1,22520.879820000726
27410,HNF4A,VDR,22520.641207757162
24741,HDAC2,NAPG,22519.69868170716
50411,BTAF1,TRPC6,22519.146624475103
13094,GATA1,SFT2D3,22518.539325382997
32734,MEIS1,HPSE,22518.41996860313
52865,IRF8,DPY19L4,22518.271990516452
39928,SATB1,DDX21,22517.58728535626
43045,SPI1,SDC1,22516.660979045333
3049,E2F4,LPCAT1,22516.330616468873
28672,IKZF1,NDRG2,22513.57665910149
29655,IKZF1,ZFP74,22512.66270710909
4721,ELF1,ERCC4,22512.60763820124
40603,SATB1,PLD3,22512.42050349447
20825,GTF2F1,SHISA9,22512.15145713193
40572,SATB1,PDIA3,22511.64658553049
10458,FOS,TOR3A,22511.335564149147
19776,GTF2F1,DPP8,22509.821318961942
9527,FOS,LRRC14,22509.731116203202
47745,TCF12,TMEM246,22509.402260843897
50292,BTAF1,TAPT1,22508.472301436
47207,TCF12,PPAT,22508.21152317934
3975,E2F4,TSC22D3,22506.54737575714
20091,GTF2F1,IFI30,22506.01285187932
6780,ESR1,DCAF13,22505.252250153797
23176,HCFC1,TMEM38A,22504.30501624642
51490,EGR1,LPP,22503.78509270574
10524,FOS,UBAP1,22503.180881782373
48760,BTAF1,ARHGAP29,22503.15199765972
46058,TCF12,CERS5,22503.085866397425
20664,GTF2F1,PXYLP1,22502.455421781862
53375,IRF8,PICALM,22502.399029121832
47962,TCF12,ZFP346,22499.10317622963
3426,E2F4,POLA2,22498.52823879825
27603,IKZF1,ARPP21,22497.217094536303
50310,BTAF1,TCN2,22496.850573225067
40635,SATB1,PPM1G,22496.635801687473
45988,TCF12,CCDC93,22494.117294002695
7762,ESR1,PNO1,22493.408922583098
9479,FOS,KLHL4,22492.502221161005
19561,GTF2F1,CCNE2,22492.07493516455
3405,E2F4,PLAA,22491.45941300672
9745,FOS,NOLC1,22490.837228009554
12424,GATA1,KRT18,22485.659398875716
2918,E2F4,ICA1,22485.417136032167
2461,E2F4,CNOT10,22484.1299608316
22701,HCFC1,PRNP,22482.710707590813
45964,TCF12,CAMSAP2,22480.865250752253
46716,TCF12,KIDINS220,22479.973524477457
29465,IKZF1,TRIB2,22479.31666678549
42266,SPI1,ITPR2,22478.82451282471
