,Gene1,Gene2,weights_combined
44764,NRF1,CCR7,55276.42669575906
4196,E2F6,AHCYL1,55276.04080690198
29429,IKZF1,ABCD2,55273.336279755946
5876,E2F6,TMEM38A,55270.92464893181
72931,JARID2,ZFP39,55268.13272479834
1395,CBFB,PRC1,55266.04383787286
45172,NRF1,FPGS,55263.497056768014
4509,E2F6,CTNNA1,55263.40272507643
49304,SATB1,IKBKE,55258.09003737712
20375,GFI1B,ERP29,55252.97897437709
8591,ESR1,CKAP2,55252.61257961027
44659,NRF1,ATP13A1,55251.67742230847
9196,ESR1,ISG20,55249.37502878326
16860,GATA2,NR3C2,55249.00943279883
12242,FOS,SSX2IP,55247.4442328953
61269,TCF12,RBM33,55243.64213637415
19589,GFI1,SLC44A2,55240.57657553471
4409,E2F6,CENPE,55239.89183119823
61673,TCF12,TMEM154,55238.89245374478
10644,FOS,ASPH,55236.526066706356
46032,NRF1,RANBP3,55234.86276745718
32402,IRF1,IPO9,55233.1487792975
68112,EGR1,PRDM16,55232.98380066172
49622,SATB1,PANX1,55230.812460143745
19244,GFI1,PLK1,55229.06263215566
61091,TCF12,PIP4K2A,55222.11413725089
63944,ZFP143,NOL4L,55221.61586837859
4674,E2F6,FAAH,55219.47406488673
65939,BTAF1,NFATC2,55219.424211496
4770,E2F6,GFI1,55218.49769886189
10932,FOS,CYP20A1,55217.57702521205
43298,NOTCH1,ANKRD13D,55216.762363258706
4455,E2F6,CNIH1,55215.240541803025
4402,E2F6,CDK17,55212.2450508388
27493,HDAC2,TIMP3,55206.93166330268
5965,E2F6,UBL4A,55203.87564127386
60583,TCF12,IL15,55203.67885766045
18842,GFI1,LEPROT,55203.000823654584
6324,ELF1,CAT,55198.6836574774
20178,GFI1B,CCND3,55198.109496147124
5167,E2F6,NBEAL2,55196.39667752357
49691,SATB1,POMK,55191.72620243367
33273,IRF1,TK1,55190.705801215845
6496,ELF1,CS,55188.39018671548
49004,SATB1,DGKA,55187.459466164946
5970,E2F6,UGCG,55186.41431128558
60888,TCF12,NCAPG,55184.634216326696
56685,STAT3,PHAX,55183.158411555276
60865,TCF12,MYO5C,55181.69592408499
60704,TCF12,LHFPL2,55181.679229242705
6669,ELF1,ETF1,55172.48209553795
44315,NOTCH1,TESPA1,55171.19271710695
61398,TCF12,SETD2,55169.091318161714
45480,NRF1,LAP3,55167.94097701333
4542,E2F6,DCP1A,55167.63293443173
20543,GFI1B,IL18RAP,55166.57938732576
32778,IRF1,PDIA6,55160.9594088435
1436,CBFB,PSME4,55153.2811071037
4672,E2F6,F2R,55152.647668682446
59827,TCF12,ATG16L1,55150.88559265267
32306,IRF1,HDAC7,55150.7969534596
60110,TCF12,CTSH,55149.53748413835
5532,E2F6,RNASEL,55144.3212192226
18284,GFI1,CTNNA1,55141.66324709088
59861,TCF12,BBS12,55136.38612213034
40559,MYC,SDC1,55136.0357151603
18379,GFI1,DUS1L,55134.36126594673
63486,ZFP143,GPR160,55125.407639135236
4772,E2F6,GFM1,55122.766962858186
10851,FOS,CMPK2,55122.18169926345
5720,E2F6,SORL1,55115.2840936438
46236,NRF1,SLC35G1,55114.93634683337
60956,TCF12,NRF1,55113.447408834196
10922,FOS,CTTN,55100.84889001978
55948,STAT3,GATA1,55099.60131282377
64645,ZFP143,TMEM246,55097.49735924106
56520,STAT3,NEDD1,55096.629387700676
19360,GFI1,RAB37,55092.12009973762
60922,TCF12,NEURL3,55091.60638141814
5341,E2F6,PICALM,55090.97648508933
5351,E2F6,PIP4K2A,55089.715020185235
6639,ELF1,ELOVL5,55087.03681206136
67703,EGR1,LDLRAD3,55083.47527003806
20817,GFI1B,PHF5A,55079.74830318401
68564,EGR1,TMEM37,55079.62522815633
72681,JARID2,SLC16A2,55071.32987796461
36526,MEIS1,GYS1,55070.19840135131
45477,NRF1,L2HGDH,55068.38505334342
8599,ESR1,CLCN4,55067.63588159376
60540,TCF12,HSD3B7,55066.32621649189
27499,HDAC2,TLR7,55065.10414828517
11629,FOS,NCAPD2,55063.28223998028
45184,NRF1,GAA,55060.15570940301
203,CBFB,BYSL,55059.23665507607
27085,HDAC2,RBM11,55057.428529483135
46142,NRF1,SDF2L1,55056.749143771856
60374,TCF12,GABBR1,55052.790873111364
46298,NRF1,SPIDR,55050.42977314598
1091,CBFB,MSH6,55047.6488172776
5377,E2F6,PLK2,55046.96971561765
8437,ESR1,BAG2,55044.56151475012
44635,NRF1,ARL6IP6,55042.077945946905
46149,NRF1,SEC23IP,55040.01104095723
36267,MEIS1,DDX31,55039.897467590745
32121,IRF1,ESYT2,55039.86947382073
21083,GFI1B,SUPV3L1,55039.49578889201
11362,FOS,INTS8,55038.78169658839
45492,NRF1,LDLRAD3,55038.08192963352
21080,GFI1B,STRN3,55037.56946259549
44290,NOTCH1,SYDE1,55036.858119438264
27793,HDAC2,ZNFX1,55033.39136232344
32311,IRF1,HELLS,55030.82959371255
46404,NRF1,TET1,55029.83727528577
67197,EGR1,CTSF,55029.81048804057
65803,BTAF1,MECOM,55025.42663803014
60043,TCF12,CNP,55022.47721323695
44637,NRF1,ARMC8,55022.42703813756
9588,ESR1,PACSIN2,55019.439508562624
60233,TCF12,EIF4ENIF1,55017.45206570991
55674,STAT3,CUL2,55016.65393337429
60829,TCF12,MPP5,55014.64315849589
43473,NOTCH1,CPTP,55013.1589539477
60049,TCF12,COG6,55011.012030299455
4280,E2F6,ATP11A,55010.824645378
5370,E2F6,PLEKHA2,55009.99668698893
4431,E2F6,CHST11,55005.47806502596
20544,GFI1B,IL27RA,55004.613872314694
36053,MEIS1,BYSL,55004.57570214913
59985,TCF12,CDKN1C,55002.15959017916
11086,FOS,FAM126A,55001.61021660361
61212,TCF12,PSMG2,55000.47341110862
4813,E2F6,GRINA,54993.95304046873
10903,FOS,CSTF2,54992.75075892547
46430,NRF1,TM7SF3,54988.05900128127
31944,IRF1,COPG1,54987.38259615987
61404,TCF12,SGCE,54986.56660748732
45953,NRF1,PRDM5,54986.554753761
32789,IRF1,PHAX,54984.98554598364
59794,TCF12,ARHGAP12,54982.18838509874
5172,E2F6,NCKAP1,54980.87754666404
33797,JUN,CCNB1,54977.356150117404
5166,E2F6,NAV1,54977.042380918465
48,CBFB,ADD2,54976.089998175004
30926,IKZF1,RAB11FIP3,54973.21979911731
6640,ELF1,ELP2,54972.30429445487
4501,E2F6,CSAD,54971.39507983078
4322,E2F6,BYSL,54968.29414133588
7714,ELF1,SERPINB1A,54967.080565334036
56554,STAT3,NOTCH1,54964.56127040562
60492,TCF12,HAGH,54960.62282258034
30326,IKZF1,IRF8,54959.09941553008
61088,TCF12,PIK3R2,54953.38978216147
10976,FOS,DKC1,54952.13747523839
45450,NRF1,KDM7A,54950.26908838649
37083,MEIS1,PPM1L,54946.033663009985
29684,IKZF1,CD68,54944.84837406432
1510,CBFB,RFC5,54941.64362560354
50151,SATB1,UAP1L1,54940.98556499567
45452,NRF1,KIDINS220,54940.36708244516
26974,HDAC2,PPP1R16B,54934.23919067521
46428,NRF1,TM4SF1,54929.500520841975
11309,FOS,IARS,54929.35145998708
8541,ESR1,CDC20,54925.14398148937
5954,E2F6,UAP1L1,54923.83824349278
56997,STAT3,SEC23A,54923.63705823742
65429,BTAF1,FCHSD2,54922.95778938953
28496,HNF4A,KLRD1,54920.56053525672
10618,FOS,ARFGEF2,54918.114608270145
60009,TCF12,CHRNB1,54917.445786727265
20592,GFI1B,KLHL6,54914.81624567631
48712,SATB1,ANKRD44,54911.61944936623
17512,GATA2,TAF1,54911.04723609758
49747,SATB1,PSTPIP1,54905.88124286393
60335,TCF12,FGFR1OP,54902.01140503711
11713,FOS,NUP155,54897.63587624149
43741,NOTCH1,IL7R,54897.46514357214
32879,IRF1,PRIM2,54896.161314183046
6893,ELF1,HMGB2,54894.890050306916
46620,NRF1,WDR73,54891.40822740242
61374,TCF12,SEC14L1,54885.55863796772
12121,FOS,SH2D4A,54885.404725677225
5703,E2F6,SMPDL3A,54879.46045493166
56363,STAT3,MCM3,54867.170480898385
2023,CBFB,VDAC2,54866.92385345337
59131,TAF1,SAMD9L,54859.52775208992
67291,EGR1,EFCC1,54854.865099416515
4584,E2F6,DPP8,54854.36003716502
46323,NRF1,ST3GAL5,54852.69586246595
63419,ZFP143,FUT4,54852.28263271643
29867,IKZF1,DDX31,54851.558648791404
11808,FOS,PICALM,54850.1899748343
4932,E2F6,IRF7,54848.14644378293
10056,ESR1,SMIM15,54845.49923955211
60916,TCF12,NEK2,54844.07612860632
61669,TCF12,TMEM123,54840.16953551222
41132,MYC,ZFP37,54834.91617136198
1024,CBFB,MCM2,54833.59270136176
5373,E2F6,PLEKHO2,54832.895606474885
19888,GFI1,UBA7,54828.66910782971
12129,FOS,SHKBP1,54827.53780750475
61827,TCF12,VAMP3,54827.15173224245
49332,SATB1,ITGAL,54825.68875217686
8072,ELF1,TUBB4B,54823.03712321618
59771,TCF12,ANXA3,54821.967983713745
60141,TCF12,DCAF13,54821.609044604666
46197,NRF1,SLAMF1,54816.398714285955
6094,ELF1,2610301B20RIK,54815.989234719804
32892,IRF1,PRPS1,54815.91385387851
11095,FOS,FAM76B,54815.255667256
60802,TCF12,MGAT1,54809.27155615792
64037,ZFP143,PCP4L1,54806.93990758772
45209,NRF1,GDAP2,54806.56560517761
9476,ESR1,NDEL1,54804.97779558714
61445,TCF12,SLC20A1,54802.20129045128
4499,E2F6,CRY2,54801.909654310504
32940,IRF1,RANGAP1,54799.30122174529
36607,MEIS1,IFI30,54799.07778188402
8839,ESR1,ERGIC1,54798.65143286852
45810,NRF1,PAQR5,54797.731500147616
5092,E2F6,MFSD6,54794.618152836985
71408,CBX7,PLPPR3,54792.36366567584
60823,TCF12,MORC3,54791.72527691903
62913,ZFP143,ATP11C,54789.135937538565
45638,NRF1,MTR,54788.57204896183
7537,ELF1,PSMD5,54784.66462778088
35030,JUN,PLK1,54781.787068700665
18546,GFI1,GAA,54780.308675732194
64087,ZFP143,PKD2,54780.10663221235
31911,IRF1,CKS1B,54775.28255668739
45597,NRF1,MGST3,54774.85392399326
45926,NRF1,POT1A,54774.103714034034
30437,IKZF1,LTB4R1,54772.87927415022
7534,ELF1,PSMC4,54768.76245919874
21203,GFI1B,UQCRC1,54763.8770223865
55366,STAT3,ATP1B2,54760.10815619321
56587,STAT3,NUP85,54757.22020438439
46555,NRF1,UBR1,54754.71691075114
21723,GTF2F1,DUSP5,54751.33321439931
68341,EGR1,SLC18A1,54748.71884450769
56749,STAT3,POLE,54748.02695197656
37471,MEIS1,TCF19,54746.43629279737
45222,NRF1,GLRX5,54743.59389982516
4628,E2F6,ELL2,54741.03127992956
33158,IRF1,SPC25,54740.30488943277
63493,ZFP143,GPSM1,54735.728201827216
45371,NRF1,IFT140,54735.38752149573
18825,GFI1,KPNA3,54735.29069979222
441,CBFB,DDX21,54730.156001855365
36090,MEIS1,CCNF,54729.92333526859
61791,TCF12,UBE2G2,54726.81155641416
32794,IRF1,PHF6,54725.12604156261
6463,ELF1,COLGALT1,54724.31930350398
5740,E2F6,SPTY2D1,54721.24619880217
5039,E2F6,MAML2,54720.82440867943
61790,TCF12,UBE2CBP,54706.80696164917
31787,IRF1,BUB1B,54706.71654801445
5945,E2F6,TXNDC11,54705.51498940991
59847,TCF12,ATRN,54705.32946810718
8204,ELF1,ZFP160,54702.725520766355
5604,E2F6,SERPINB6A,54702.660095153275
7791,ELF1,SLC43A1,54701.961505962965
60897,TCF12,NDC1,54701.51052293505
59822,TCF12,ASPH,54700.71334421606
10448,ESR1,ZDHHC6,54699.16987491464
60628,TCF12,ITGAL,54694.05627585593
37175,MEIS1,RARB,54693.68322967337
7934,ELF1,TCP1,54689.76688208563
49075,SATB1,EPSTI1,54683.08271760351
11306,FOS,HUS1,54679.03035146128
60963,TCF12,NT5C2,54669.31869330386
4309,E2F6,BLZF1,54665.851096016726
60446,TCF12,GPR160,54662.79935739254
44720,NRF1,CACFD1,54659.07279615431
27595,HDAC2,TSPAN2,54657.64719283144
5558,E2F6,RRAS,54657.4348208826
46145,NRF1,SDHD,54646.73260784551
26732,HDAC2,NFKBIE,54645.537178414175
19871,GFI1,TVP23B,54643.67935249256
4971,E2F6,KIF2C,54641.75828798772
5254,E2F6,NUP107,54636.45857320489
4747,E2F6,GAA,54635.24006840588
4394,E2F6,CDC7,54633.193605217806
20728,GFI1B,NDC1,54629.86635459047
26418,HDAC2,JAM2,54629.80650283477
20474,GFI1B,GPX1,54623.355371708254
50281,SATB1,ZSCAN21,54622.98977193508
45716,NRF1,NFIA,54622.852200010966
44365,NOTCH1,TRIB3,54621.300552552995
60361,TCF12,FRRS1,54616.337611320385
45333,NRF1,HOOK3,54615.15106512346
63492,ZFP143,GPRC5B,54613.96824909714
61634,TCF12,TECPR1,54613.4953144218
44696,NRF1,BID,54607.312136569984
46074,NRF1,RHOT1,54603.43477591341
8103,ELF1,UBL4A,54602.91202090975
60008,TCF12,CHP1,54602.41411285681
20772,GFI1B,NUDCD3,54599.77713783889
49218,SATB1,GSTM1,54599.12980298616
6389,ELF1,CDK17,54598.446383996925
49130,SATB1,FKTN,54596.08138078182
61706,TCF12,TNFRSF13C,54595.49827444128
58224,TAF1,FSTL1,54592.82356851671
21197,GFI1B,UBE2L6,54590.619382625264
61782,TCF12,UAP1L1,54590.022366172634
60964,TCF12,NT5C3,54589.42135185046
142,CBFB,ASPM,54581.33679894694
67975,EGR1,PADI4,54578.5538530976
56334,STAT3,MAD2L1,54578.430065221524
11641,FOS,NDE1,54578.1600081418
31880,IRF1,CDT1,54575.28632390073
60866,TCF12,MYOF,54573.20231257303
61780,TCF12,TYROBP,54572.542866302865
499,CBFB,EAF1,54570.379757732386
1724,CBFB,SPC25,54558.46083885395
60715,TCF12,LPIN1,54557.22952221926
18328,GFI1,DDHD2,54554.59705243938
27774,HDAC2,ZFP7,54551.13026722842
46228,NRF1,SLC30A6,54551.02725161934
28843,HNF4A,PNCK,54546.173523722784
65138,BTAF1,CDK6,54546.0770155907
37453,MEIS1,TACC3,54545.39704271737
3973,E2F4,TRPS1,54540.9667141189
64634,ZFP143,TMEM154,54540.58583655456
31763,IRF1,BAG2,54538.16724242376
58061,TAF1,DPP7,54534.99020326127
44719,NRF1,C3,54534.8824270888
46510,NRF1,TSPAN13,54532.547589970825
61596,TCF12,SYNJ1,54532.48359224604
62932,ZFP143,BANK1,54532.42481394117
11389,FOS,JARID2,54528.92946777786
61602,TCF12,TACC3,54528.622909968224
46537,NRF1,TXNRD2,54528.214744696146
4512,E2F6,CTPS,54525.949561049165
6938,ELF1,IFITM6,54525.81759691205
5726,E2F6,SPC25,54525.7386659878
46314,NRF1,SRGAP3,54525.31342250691
48999,SATB1,DDX60,54524.823193233446
26028,HDAC2,F10,54523.95702234497
7621,ELF1,RHD,54522.77338288925
64412,ZFP143,SLC23A2,54521.596326647494
44921,NRF1,CTC1,54520.66288628012
18066,GFI1,BIRC5,54511.308739126376
5143,E2F6,MYLK,54510.54250517715
56792,STAT3,PRIM1,54508.79428159373
11967,FOS,RAD21,54507.62852708699
68334,EGR1,SLAMF1,54505.32159766105
66493,BTAF1,STRAP,54503.43034929974
7711,ELF1,SEPT8,54502.26935770065
26854,HDAC2,PDE1C,54499.65470575675
6454,ELF1,CNP,54498.14723131958
22850,GTF2F1,SOAT1,54492.4338951625
65594,BTAF1,HIST1H2BC,54492.05972717057
19233,GFI1,PLAA,54491.19323025101
9836,ESR1,RASSF5,54490.930407403015
72064,JARID2,FGF3,54490.87274554872
5688,E2F6,SLC6A6,54490.18332082716
72989,YBX1,APOE,54487.85876150101
68779,EGR1,ZMAT1,54487.80347836397
61773,TCF12,TXNDC11,54486.66877131234
44018,NOTCH1,PKIB,54482.36106102966
4275,E2F6,ATG16L1,54480.41575511464
46187,NRF1,SHCBP1,54478.00426385408
7388,ELF1,PCYT2,54477.737967656976
5681,E2F6,SLC43A2,54472.6243542364
26272,HDAC2,HDAC11,54470.69855954346
60225,TCF12,EIF1A,54464.93208666055
59783,TCF12,APBB1,54460.27005195317
59792,TCF12,ARCN1,54459.48122065532
64157,ZFP143,PRDM15,54457.14720740039
354,CBFB,COPB2,54453.9960454677
20450,GFI1B,GFM1,54453.83865761485
86,CBFB,ANLN,54453.138719723815
4711,E2F6,FER,54449.32826088367
6967,ELF1,INPP5B,54447.49127307633
6417,ELF1,CHORDC1,54447.21291109371
60304,TCF12,FAM214A,54443.89241167405
4894,E2F6,ICE2,54440.32616613462
44570,NRF1,AK3,54436.543680801704
59743,TCF12,ALAS1,54435.26952563515
20493,GFI1B,HACD3,54434.37890936743
63494,ZFP143,GPSM2,54434.04170347962
46146,NRF1,SDSL,54429.62720428992
62911,ZFP143,ATP10A,54428.67755306621
65224,BTAF1,CREB5,54427.66264607363
7590,ELF1,RASAL3,54426.57266621147
58059,TAF1,DPH2,54425.11542183967
9387,ESR1,MKI67,54422.55016083934
31993,IRF1,CUL4A,54416.966161334094
60120,TCF12,CX3CL1,54416.62138680561
409,CBFB,CTTN,54415.77186352073
59780,TCF12,AP3S1,54415.2732782913
67766,EGR1,MCOLN2,54413.49938498708
73094,YBX1,COX6A1,54413.400079051054
63706,ZFP143,LCN2,54411.70429580481
5175,E2F6,NCOA6,54411.22655313023
12087,FOS,SEC23IP,54410.60790494563
26496,HDAC2,LMNA,54408.950743486814
19036,GFI1,NDE1,54405.07473048297
64181,ZFP143,PRR5,54402.93797995412
68082,EGR1,POMGNT1,54399.625514687184
6050,E2F6,ZFP110,54396.73728132158
46019,NRF1,RAB38,54394.81516562103
4252,E2F6,ARHGAP4,54392.01557522544
60440,TCF12,GORASP1,54390.95306679629
40448,MYC,RARB,54384.461510861525
44965,NRF1,DDIAS,54384.2241913498
4687,E2F6,FAM189B,54383.173604504474
21196,GFI1B,UBE2G2,54380.96958647023
60452,TCF12,GPRC5B,54378.71574740323
4655,E2F6,ERLIN2,54377.35446299641
5014,E2F6,LPCAT3,54376.06956530772
61092,TCF12,PIP4K2B,54373.920153957595
20515,GFI1B,HNRNPAB,54373.40682943011
6231,ELF1,ATAD1,54361.94530547835
45182,NRF1,G2E3,54360.424163153744
7079,ELF1,LPCAT3,54359.9849264092
11450,FOS,LHFPL2,54359.42700915039
7623,ELF1,RHOH,54355.738425525255
44567,NRF1,AHCYL1,54355.36024592901
49667,SATB1,PLA2G15,54353.92168266298
60157,TCF12,DDX60,54353.360455686714
60185,TCF12,DOCK2,54352.346244018045
61532,TCF12,SPCS3,54351.67427661618
61082,TCF12,PIF1,54351.01065663545
57057,STAT3,SLBP,54349.29609863541
4908,E2F6,IL15,54340.83837366732
5016,E2F6,LPIN2,54340.268175908815
45922,NRF1,POMK,54339.25369741679
7959,ELF1,THUMPD3,54338.787957561704
8050,ELF1,TRMT2A,54338.26084657332
8335,ESR1,AMPD2,54335.91468893872
32178,IRF1,FKBP4,54335.4071774401
60596,TCF12,IMMT,54334.16556077242
31047,IKZF1,SATB1,54333.09885406489
546,CBFB,EPS15,54332.886586419634
20354,GFI1B,EIF4EBP1,54332.06016180169
8817,ESR1,ELOVL5,54331.30873990611
49270,SATB1,HSD11B1,54329.76636484997
59760,TCF12,ANKFY1,54326.57775495504
55602,STAT3,COL5A1,54324.0748962393
5707,E2F6,SNAP47,54321.24856574489
36897,MEIS1,NFATC2,54321.034527520744
5080,E2F6,METAP1D,54319.850409597326
9181,ESR1,INTS4,54319.3897932168
11121,FOS,FGFR1OP,54317.43063027184
45792,NRF1,OTUD6B,54316.15412035612
71726,JARID2,ADORA2A,54314.86034048125
17799,GATA2,XRCC5,54314.19534348052
39677,MYC,HPSE,54310.9888187973
33471,IRF1,YBX1,54302.60797309679
43486,NOTCH1,CSGALNACT1,54301.93696930408
55423,STAT3,C1QBP,54300.759522976194
4587,E2F6,DPY19L4,54299.90910990595
37319,MEIS1,SLC20A1,54299.36770772792
45235,NRF1,GNB4,54297.62469988377
45399,NRF1,INSL6,54297.14242205283
19223,GFI1,PITRM1,54296.25090266296
20530,GFI1B,IARS,54295.70653193384
4755,E2F6,GAS2L3,54294.09777932609
6145,ELF1,AHCTF1,54289.79032602349
21328,GTF2F1,ALCAM,54285.07367811468
1020,CBFB,MBOAT2,54282.05692798633
4165,E2F6,ABCG2,54276.7340859403
45246,NRF1,GOSR2,54275.191125542
45152,NRF1,FGL2,54273.637119197905
59800,TCF12,ARHGAP4,54266.50971242267
5739,E2F6,SPTLC1,54265.97453234654
46478,NRF1,TOMM22,54262.14283089414
21232,GFI1B,WDR43,54260.33147582462
5427,E2F6,PRKAA1,54257.558257212404
5350,E2F6,PIM2,54239.84697752177
12507,FOS,VDR,54239.26981767693
20919,GFI1B,RANGAP1,54235.408666200296
46660,NRF1,ZFP322A,54234.28937235719
60341,TCF12,FIGNL1,54233.97563852467
8534,ESR1,CD63,54232.551044771135
18853,GFI1,LONP1,54232.24403593709
12419,FOS,TRPS1,54228.98264883341
45937,NRF1,PPM1L,54225.67726823351
67590,EGR1,IGDCC4,54222.69936954934
60750,TCF12,MAPK9,54222.32681232206
12109,FOS,SF3B3,54216.08863237093
31943,IRF1,COPB2,54215.947384731924
66420,BTAF1,SMAD2,54215.075062089505
11666,FOS,NFATC2,54213.985307886185
61266,TCF12,RASSF4,54210.74893919916
11637,FOS,NCLN,54208.038635933895
59765,TCF12,ANKRD44,54205.310594325645
59938,TCF12,CCNG1,54203.16948080291
21223,GFI1B,VPS26B,54202.96547871438
10808,FOS,CENPO,54201.83064184863
6642,ELF1,EMB,54201.745023177216
20693,GFI1B,MTR,54197.97629360641
27603,HDAC2,TTC39C,54193.553405133265
5010,E2F6,LONP1,54193.26260174451
56899,STAT3,REL,54190.79099139389
12070,FOS,SATB1,54189.85443970676
5246,E2F6,NUCB2,54189.603181883394
46638,NRF1,YBX3,54183.217681102775
44933,NRF1,CTSO,54180.07139239625
6688,ELF1,FAM136A,54179.20954777495
62927,ZFP143,B3GNT5,54178.85424906579
11591,FOS,MTUS1,54177.58504687915
5676,E2F6,SLC39A6,54176.85184159897
8163,ELF1,WDR43,54176.0113462724
46152,NRF1,SEL1L,54171.74253080819
21006,GFI1B,SHROOM4,54169.767171320214
46373,NRF1,TARS,54168.66513893465
11927,FOS,PSMD7,54167.50183677353
44480,NOTCH1,ZFP445,54165.27596008833
55460,STAT3,CBX5,54164.686243690914
46664,NRF1,ZFP367,54161.58407554405
45165,NRF1,FMO5,54156.390019857005
26078,HDAC2,FER,54154.53986680296
61537,TCF12,SPNS2,54153.485630170246
1674,CBFB,SLC39A8,54152.83772501132
12518,FOS,VPS33A,54147.63498095861
20184,GFI1B,CCT6A,54144.09694709285
34606,JUN,LMNA,54142.9668475276
5710,E2F6,SNN,54141.761246666145
61311,TCF12,RNF139,54140.459479479345
61177,TCF12,PRKAA1,54140.44695834763
44159,NOTCH1,RRAD,54140.20159411114
9285,ESR1,LONP2,54139.65366369056
26665,HDAC2,MYO5C,54137.890311307405
28996,HNF4A,S1PR3,54131.60764556938
1163,CBFB,NEDD1,54127.9508829906
11612,FOS,NAA50,54127.1817437722
11171,FOS,GCLC,54124.664128101074
21227,GFI1B,VPS41,54123.720267528304
16759,GATA2,MYH10,54122.37337495528
36261,MEIS1,DDIAS,54122.23104949701
55516,STAT3,CDC7,54121.852551376054
11228,FOS,GTF2E1,54115.3521369732
60477,TCF12,GYPC,54114.544910546356
48092,PML,SEPT8,54114.277112705386
26216,HDAC2,GPRC5B,54111.73194871941
21045,GFI1B,SMPD1,54110.636659322365
59917,TCF12,CAST,54110.504758714
5426,E2F6,PRIM2,54105.09674970127
59995,TCF12,CEPT1,54102.9169528966
63435,ZFP143,GAS6,54099.38133422503
43820,NOTCH1,MARVELD1,54099.255276136915
26867,HDAC2,PEA15A,54095.77269604643
5389,E2F6,POLR3F,54092.716428506275
44585,NRF1,ANAPC4,54091.163857025065
63837,ZFP143,MR1,54090.36037777105
10827,FOS,CIPC,54083.98073359784
5034,E2F6,LZTR1,54083.702617364936
68623,EGR1,TTC39C,54082.13854205174
49233,SATB1,HAAO,54077.77576882647
61495,TCF12,SLFN8,54077.53244520609
1312,CBFB,PHF6,54075.73068402147
66941,EGR1,ART4,54075.27877923349
11896,FOS,PRDX3,54073.33663696296
64382,ZFP143,SH2D4A,54073.316155095614
49153,SATB1,GALNT11,54070.8297964335
11251,FOS,HAT1,54070.13703426194
8616,ESR1,CNOT10,54068.432503460936
44860,NRF1,CMPK2,54066.20023787184
4237,E2F6,APEH,54062.19132110562
60503,TCF12,HDAC7,54059.785827859814
4493,E2F6,CRBN,54059.328615920786
139,CBFB,ASF1B,54058.17990171978
59824,TCF12,ATAD1,54058.003653446154
68619,EGR1,TSPO2,54055.53981172399
45132,NRF1,FBXO5,54054.72125997541
45549,NRF1,MAU2,54052.195042765794
64557,ZFP143,SYDE1,54040.04589922417
61462,TCF12,SLC2A3,54036.646776456284
60801,TCF12,MFSD8,54033.47893013319
60379,TCF12,GALNT6,54032.26438035713
56751,STAT3,POLR1B,54030.78531753615
12052,FOS,RRM1,54030.19299018364
60171,TCF12,DHX40,54027.53556628062
7122,ELF1,MAU2,54026.625723126206
44575,NRF1,ALDH18A1,54025.956832202275
59966,TCF12,CD9,54025.56140118072
61846,TCF12,VPS33A,54025.00212396426
60863,TCF12,MYO1G,54024.88526006828
59729,TCF12,ADSL,54023.704099976785
12369,FOS,TMEM64,54023.25201938401
3172,E2F4,MTUS1,54021.882060748285
50218,SATB1,XAF1,54020.92111248929
1550,CBFB,RPRD1B,54019.941779516805
20156,GFI1B,CACYBP,54015.88837410193
4839,E2F6,HAUS2,54015.16562788513
4961,E2F6,KCTD9,54009.8034256767
6699,ELF1,FARSB,54009.5212676829
61248,TCF12,RACGAP1,54009.108634111326
61842,TCF12,VOPP1,54005.01005033098
68176,EGR1,RAB40B,54001.25765107286
61159,TCF12,PPOX,54001.19110515887
37060,MEIS1,PLK2,54001.06164492779
61930,TCF12,ZFP945,53999.03329679385
63594,ZFP143,IFIT3,53998.00515306588
44785,NRF1,CD74,53995.40874197507
8240,ELF1,ZFP961,53994.67332107753
9984,ESR1,SKAP2,53994.03824594296
22066,GTF2F1,IRF6,53992.07352187562
11252,FOS,HAUS2,53991.644788717924
64711,ZFP143,TTC21B,53987.665074798184
68339,EGR1,SLC16A11,53986.11901200335
32842,IRF1,POLR1B,53985.83797755212
67037,EGR1,CCDC136,53983.941037308556
60227,TCF12,EIF2B1,53983.135633230355
30576,IKZF1,N4BP3,53980.075265325795
61671,TCF12,TMEM147,53979.94691835441
20205,GFI1B,CDCA7,53976.23302096185
64860,ZFP143,ZFP445,53976.222945394955
58369,TAF1,HNMT,53976.1747731955
66979,EGR1,BATF2,53974.98904683075
12599,FOS,ZFR,53968.622946175914
37313,MEIS1,SLC16A10,53966.07889290738
6469,ELF1,COPS8,53959.29173630666
18456,GFI1,EXOC4,53955.100660692915
61187,TCF12,PROCR,53952.751020276235
205,CBFB,C1QBP,53951.48118230982
57000,STAT3,SEH1L,53947.48013874753
46106,NRF1,RPS6KC1,53945.852781046415
66872,EGR1,AK1,53944.823239837504
8952,ESR1,GATA1,53943.28852118762
5075,E2F6,MED16,53940.90322803565
60046,TCF12,CNST,53940.58465396288
9115,ESR1,HSPA4L,53940.4228176991
16450,GATA2,IFI213,53938.52278796911
64667,ZFP143,TNFRSF13C,53938.04355264711
7525,ELF1,PRPS2,53934.67150733237
