Gene1,Gene2
SMAD2,PTTG1IP
SMAD2,HIST1H2BN
SMAD2,HIST1H2AK
SMAD2,ASPH
SMAD2,RBPMS2
SMAD2,MDK
SMAD2,PTPN3
SMAD2,RANGAP1
SMAD2,SNRPA1
SMAD2,ARHGAP17
SMAD2,SNX27
SMAD2,SHROOM3
SMAD2,CDS2
SMAD2,AGK
SMAD2,TPM1
SMAD2,HDAC5
SMAD2,PPM1G
SMAD2,DNAJC3
SMAD2,GSN
SMAD2,PHLDA3
SMAD2,HERPUD1
SMAD2,CACYBP
SMAD2,ADGRA2
SMAD2,SNX5
SMAD2,SLC20A1
SMAD2,SMARCAD1
SMAD2,DDIT3
SMAD2,ISYNA1
SMAD2,GLS
SMAD2,ARF1
SMAD2,BOP1
SMAD2,LZIC
SMAD2,CSRP2
SMAD2,LMNB1
SMAD2,HIST1H2AG
SMAD2,SLC2A3
SMAD2,NCOR1
SMAD2,LSS
SMAD2,HDLBP
SMAD2,VPS51
SMAD2,HIST1H3H
SMAD2,FAM168A
SMAD2,EDEM1
SMAD2,SAR1A
SMAD2,CCT7
SMAD2,IMPDH2
SMAD2,SNX8
SMAD2,PHF20
SMAD2,PTMS
SMAD2,GCC2
SMAD2,ARFGEF1
SMAD2,SPRYD3
SMAD2,MLLT6
SMAD2,ELF1
SMAD2,OAT
SMAD2,TGIF1
SMAD2,KPNB1
SMAD2,KLHL22
SMAD2,RPA1
SMAD2,RRBP1
SMAD2,PLCB4
SMAD2,FIGNL1
SMAD2,JADE3
SMAD2,ASAH1
SMAD2,RPS6KA1
SMAD2,H1F0
SMAD2,SLC19A2
SMAD2,ATF4
SMAD2,FAM83D
SMAD2,TBC1D13
SMAD2,HIST1H2BF
SMAD2,CARMIL1
SMAD2,C2CD5
SMAD2,MSANTD3
SMAD2,XAF1
SMAD2,SLC3A2
SMAD2,CISD3
SMAD2,SRSF3
SMAD2,PDK1
SMAD2,ELOVL6
SMAD2,TMEM214
SMAD2,NOTCH4
SMAD2,DEGS1
SMAD2,SAMD4B
SMAD2,TXNDC11
SMAD2,SEC62
SMAD2,MDN1
SMAD2,COLGALT1
SMAD2,SURF4
SMAD2,SLC25A1
SMAD2,DTL
SMAD2,LAPTM4B
SMAD2,SLC35F5
SMAD2,REXO5
SMAD2,WWTR1
SMAD2,SERPINH1
SMAD2,GJB3
SMAD2,LRPAP1
SMAD2,GGA2
SMAD2,FKBP4
SMAD2,VAMP8
SMAD2,TRIM28
SMAD2,TMTC3
SMAD2,ZFP367
SMAD2,SPCS2
SMAD2,MSH6
SMAD2,BRIX1
SMAD2,NKTR
SMAD2,CAT
SMAD2,R3HDM2
SMAD2,LBR
SMAD2,SEC24A
SMAD2,KPNA2
SMAD2,TBRG1
SMAD2,CPM
SMAD2,CKMT1
SMAD2,RFXAP
SMAD2,RAB34
SMAD2,TMED2
SMAD2,SNURF
SMAD2,SNRPN
SMAD2,BRCA2
SMAD2,FAM129B
SMAD2,TET1
SMAD2,DNAJB11
SMAD2,RAC1
SMAD2,PABPC4
SMAD2,NAGK
SMAD2,TRIM6
SMAD2,PPIB
SMAD2,EZH2
SMAD2,DHCR24
SMAD2,ANXA5
SMAD2,UBQLN2
SMAD2,RRAS2
SMAD2,SLC39A8
SMAD2,G3BP2
SMAD2,APPBP2
SMAD2,L1TD1
SMAD2,NPM1
SMAD2,LPCAT4
SMAD2,GLI2
SMAD2,CST3
SMAD2,GNG2
SMAD2,SFRP1
SMAD2,SAP30
SMAD2,CNOT8
SMAD2,FNDC4
SMAD2,PLXNB2
SMAD2,EXT2
SMAD2,DPY30
SMAD2,DDAH2
SMAD2,MICU1
SMAD2,PHLDB2
SMAD2,ING3
SMAD2,TMEM231
SMAD2,H13
SMAD2,IFT172
SMAD2,CTPS
SMAD2,MTCL1
SMAD2,RTN3
SMAD2,KLF6
SMAD2,MGST3
SMAD2,F2R
SMAD2,NPC1
SMAD2,MKRN1
SMAD2,KIF11
SMAD2,GAA
SMAD2,HEMK1
SMAD2,CDCA7
SMAD2,PVR
SMAD2,TPD52
SMAD2,HSPA5
SMAD2,MROH1
SMAD2,ZMYM1
SMAD2,SRI
SMAD2,GMNN
SMAD2,CD151
SMAD2,UBLCP1
SMAD2,NEK2
SMAD2,ATP6V0E
SMAD2,GLO1
SMAD2,DSTN
SMAD2,CSTB
SMAD2,ATP5G1
SMAD2,ATM
SMAD2,RTEL1
SMAD2,GNAI3
SMAD2,PRMT5
SMAD2,GNS
SMAD2,ARHGAP29
SMAD2,INTS13
SMAD2,ZFC3H1
SMAD2,FKBP1A
SMAD2,SLC25A36
SMAD2,CEP85
SMAD2,RARG
SMAD2,H2AFZ
SMAD2,ARHGEF2
SMAD2,AHCYL2
SMAD2,UCHL1
SMAD2,IGFBP2
SMAD2,CDC42SE1
SMAD2,TSPAN9
SMAD2,FRMD4A
SMAD2,CPD
SMAD2,PDGFRA
SMAD2,ZSCAN10
SMAD2,TBX3
SMAD2,PGA5
SMAD2,PDIA6
SMAD2,LMAN1
SMAD2,HMCES
SMAD2,HELLS
SMAD2,ATP6V0A1
SMAD2,ZBTB38
SMAD2,NCL
SMAD2,SELENOS
SMAD2,ZFP532
SMAD2,WDR77
SMAD2,SERBP1
SMAD2,SLC7A5
SMAD2,NOP2
SMAD2,CCNB2
SMAD2,ASNS
SMAD2,MPZL1
SMAD2,SELENOW
SMAD2,SEC11A
SMAD2,HSPH1
SMAD2,S100A6
SMAD2,CTSB
SMAD2,TMOD3
SMAD2,SLC12A7
SMAD2,NCLN
SMAD2,MPV17
SMAD2,NUP210
SMAD2,AKR1B3
SMAD2,TMED9
SMAD2,EZR
SMAD2,BCAT1
SMAD2,RND3
SMAD2,GLDC
SMAD2,CEBPZ
SMAD2,HYOU1
SMAD2,TFEB
SMAD2,LDB1
SMAD2,TINAGL1
SMAD2,KIF2C
SMAD2,GLIPR2
SMAD2,RRN3
SMAD2,HIST1H1B
SMAD2,ICAM1
SMAD2,GABARAP
SMAD2,CHAF1B
SMAD2,PRDX1
SMAD2,KPNA4
SMAD2,BCL3
SMAD2,SLC25A4
SMAD2,ERCC5
SMAD2,BCAS3
SMAD2,NOP56
SMAD2,GNPTAB
SMAD2,ACP6
SMAD2,LYAR
SMAD2,SAT1
SMAD2,PSMB3
SMAD2,P3H4
SMAD2,IFRD2
SMAD2,MSH2
SMAD2,CTSL
SMAD2,TRIM2
SMAD2,HEXB
SMAD2,GALK1
SMAD2,ADAM19
SMAD2,CARHSP1
SMAD2,SELENOM
SMAD2,MAPKAPK3
SMAD2,AHDC1
SMAD2,RAB11A
SMAD2,DHPS
SMAD2,FLCN
SMAD2,AKAP12
SMAD2,SPRY4
SMAD2,MYMX
SMAD2,KIT
SMAD2,FAHD2A
SMAD2,EPHB3
SMAD2,UBE2S
SMAD2,VEGFA
SMAD2,SELENOI
SMAD2,SLC44A3
SMAD2,CHST12
SMAD2,BTG1
SMAD2,GDI1
SMAD2,PFKL
SMAD2,TANGO2
SMAD2,COPB1
SMAD2,CCNG1
SMAD2,METTL17
SMAD2,GART
SMAD2,GSTA4
SMAD2,MYBBP1A
SMAD2,IER2
SMAD2,DCTPP1
SMAD2,PTPN4
SMAD2,MGA
SMAD2,TMEM165
SMAD2,KNTC1
SMAD2,MRPL18
SMAD2,POLD2
SMAD2,MFGE8
SMAD2,MAPRE2
SMAD2,NR5A2
SMAD2,AMT
SMAD2,RNPEP
SMAD2,UAP1
SMAD2,BEX3
SMAD2,MYO6
SMAD2,PLSCR1
SMAD2,LY6G6E
SMAD2,CAR4
SMAD2,PRKAB1
SMAD2,MCM4
SMAD2,FUBP1
SMAD2,ANXA4
SMAD2,ARAP1
SMAD2,TUBA4A
SMAD2,SNX1
SMAD2,CPT1A
SMAD2,MRTFA
SMAD2,ABHD16A
SMAD2,MIF
SMAD2,CTSC
SMAD2,HIST1H2AB
SMAD2,DPYSL3
SMAD2,ELF3
SMAD2,NID2
SMAD2,SRRT
SMAD2,SLC30A7
SMAD2,D230025D16RIK
SMAD2,COL27A1
SMAD2,ZFP961
SMAD2,TCIRG1
SMAD2,PIEZO1
SMAD2,TIMM23
SMAD2,POLR1B
SMAD2,SNAP23
SMAD2,ARHGAP21
SMAD2,ESCO2
SMAD2,GLB1
SMAD2,MYDGF
SMAD2,FAM234A
SMAD2,RUSC2
SMAD2,CTSA
SMAD2,UTF1
SMAD2,COL18A1
SMAD2,CALU
SMAD2,MCM3
SMAD2,KCTD9
SMAD2,CDCA2
SMAD2,IDI1
SMAD2,FLRT3
SMAD2,CDC20
SMAD2,KRTCAP2
SMAD2,CR1L
SMAD2,PPP1R9A
SMAD2,EPHA2
SMAD2,CRTAP
SMAD2,DUSP3
SMAD2,HSPB1
SMAD2,RUVBL2
SMAD2,OPLAH
SMAD2,TUBB2A
SMAD2,SKP1A
SMAD2,SPC25
SMAD2,SELENOK
SMAD2,MRPS18B
SMAD2,ALDH9A1
SMAD2,QDPR
SMAD2,NRG2
SMAD2,G6PC3
SMAD2,ALG9
SMAD2,AKT1
SMAD2,DDAH1
SMAD2,CHD2
SMAD2,VKORC1
SMAD2,LEFTY2
SMAD2,MRPS10
SMAD2,TDH
SMAD2,NASP
SMAD2,RPL3
SMAD2,ST5
SMAD2,COMMD3
SMAD2,PCNA
SMAD2,ZFP141
SMAD2,FLNB
SMAD2,ZFP710
SMAD2,NPL
SMAD2,SUSD2
SMAD2,ANP32E
SMAD2,PDIA4
SMAD2,LY75
SMAD2,ABCC5
SMAD2,NDE1
SMAD2,ELAC2
SMAD2,CAMK2D
SMAD2,TOP2A
SMAD2,TMEM97
SMAD2,TUBB4B
SMAD2,FNDC3A
SMAD2,SERPING1
SMAD2,LDHB
SMAD2,CALR
SMAD2,LAMB2
SMAD2,MYL6
SMAD2,FDPS
SMAD2,LDLR
SMAD2,RAD54B
SMAD2,CHCHD10
SMAD2,INSIG2
SMAD2,EXOSC3
SMAD2,AHSA1
SMAD2,UBE2E1
SMAD2,ARHGAP28
SMAD2,FRRS1
SMAD2,SND1
SMAD2,PYCR1
SMAD2,JPT1
SMAD2,MAT2B
SMAD2,HMGCR
SMAD2,FTSJ3
SMAD2,YIPF3
SMAD2,FGF4
SMAD2,UHRF1
SMAD2,SERPINB6C
SMAD2,MT1
SMAD2,SSR4
SMAD2,PYCARD
SMAD2,TRP53
SMAD2,AGPAT4
SMAD2,SLC5A11
SMAD2,GRK6
SMAD2,RLIM
SMAD2,ZFP57
SMAD2,APEX1
SMAD2,HIST1H1A
SMAD2,AQP3
SMAD2,PRODH
SMAD2,HIST1H2AF
SMAD2,SWT1
SMAD2,SEC61B
SMAD2,PYCR2
SMAD2,DPPA2
SMAD2,AARS
SMAD2,FBXO15
SMAD2,COX7A1
SMAD2,PTPRG
SMAD2,NOTCH1
SMAD2,HK2
SMAD2,GCNT1
SMAD2,TET2
SMAD2,MLEC
SMAD2,ADGRE5
SMAD2,DUSP9
SMAD2,TPX2
SMAD2,TCF15
SMAD2,MT2
SMAD2,KLF2
SMAD2,TUBB2B
SMAD2,2200002D01RIK
SMAD2,NIPSNAP1
SMAD2,PRDX4
SMAD2,LYN
SMAD2,LRRC2
SMAD2,TSEN2
SMAD2,ZFP42
SMAD2,GDPD5
SMAD2,FN1
SMAD2,RANGRF
SMAD2,SEPT1
SMAD2,SLC7A3
SMAD2,S100A11
SMAD2,2410141K09RIK
SMAD2,JARID2
SMAD2,ZFP985
SMAD2,LAPTM5
SMAD2,CBX7
SMAD2,ID3
SMAD2,NUSAP1
SMAD2,AU018091
SMAD2,FKBP11
SMAD2,DENND2C
SMAD2,ASH2L
SMAD2,PLTP
SMAD2,ZFP980
SMAD2,PLAT
SMAD2,NR0B1
SMAD2,IP6K2
SMAD2,PRPS1
SMAD2,TCL1
SMAD2,CALCOCO2
SMAD2,BC017158
SMAD2,PCOLCE
SMAD2,NFATC2IP
SMARCAD1,SFI1
SMARCAD1,FUT8
SMARCAD1,ZFP991
SMARCAD1,ZFP985
SMARCAD1,HIST1H2AC
SMARCAD1,HIST1H4K
SMARCAD1,HIST1H2BL
SMARCAD1,HIST1H2AI
SMARCAD1,HIST1H2BK
SMARCAD1,ZFP980
SMARCAD1,2410141K09RIK
SMARCAD1,HIST1H2AB
SMARCAD1,ZFP979
SMARCAD1,HIST1H2BN
SMARCAD1,HIST1H2AK
SMARCAD1,HIST1H2BR
SMARCAD1,HIST1H2AG
SMARCAD1,ZFP600
SMARCAD1,HIST1H2BF
SMARCAD1,HIST1H3H
SMARCAD1,CLTC
SMARCAD1,TRIM2
SOX17,NR2F6
SOX17,POU5F1
SOX17,MTF2
SOX17,CDCA7
SOX17,BANP
SOX17,SRGN
SOX17,UPP1
SOX17,SOX2
SOX17,RETREG2
SOX17,SFI1
SOX17,PHC1
SOX17,STMN1
SOX17,LAMA1
SOX17,MAGI1
SOX17,GADD45G
SOX2,MTF2
SOX2,RIF1
SOX2,SLC39A14
SOX2,PIPOX
SOX2,1700019D03RIK
SOX2,UPP1
SOX2,PTMA
SOX2,ACP6
SOX2,PHC1
SOX2,SLC25A1
SOX2,GADD45G
SOX2,DHX32
SOX2,STK38
SOX2,SHROOM3
SOX2,SNX10
SOX2,ZSCAN10
SOX2,ABCG2
SOX2,MAGI1
SOX2,SLC7A3
SOX2,SPRY4
SOX2,KDM3A
SOX2,STMN1
SOX2,FBXO15
SOX2,ETV6
SOX2,MME
SOX2,SPP1
SOX2,C2CD5
SOX2,MSH6
SOX2,NOTCH1
SOX2,PDIA4
SOX2,ETV1
SOX2,LEFTY1
SOX2,BRCA1
SOX2,SET
SOX2,NF2
SOX2,ZFP568
SOX2,TUBB2B
SOX2,MRPS10
SOX2,ARHGAP28
SOX2,FAM169A
SOX2,FUBP1
SOX2,SINHCAF
SOX2,RANGAP1
SOX2,TRIM28
SOX2,TRMT2A
SOX2,KNL1
SOX2,CRIP2
SOX2,GSTA4
SOX2,RBPJ
SOX2,SLC1A5
SOX2,ITGB1
SOX2,CST3
SOX2,CALD1
SOX2,G3BP2
SOX2,TERF1
SOX2,NCAPD2
SOX2,TM7SF3
SOX2,ITGA9
SOX2,LDB1
SOX2,SFI1
SOX2,DENND2C
SOX2,MCM3
SOX2,TPX2
SOX2,MARCKS
SOX2,FAM168A
SOX2,ETV4
SOX2,TOP2A
SOX2,POU5F1
SOX2,ZFP710
SOX2,CHTF18
SOX2,LRPAP1
SOX2,LRRN4
SOX2,ANP32E
SOX2,H2AFV
SOX2,RDM1
SOX2,MLLT6
SOX2,SMS
SOX2,GNA12
SOX2,NFATC2IP
SOX2,HSPBP1
SOX2,CENPV
SOX2,ASH2L
SOX2,NANOG
SOX2,HMCES
SOX2,TAX1BP3
SOX2,TCF4
SOX2,HSP90B1
SOX2,HIP1
SOX2,KNTC1
SOX2,P4HB
SOX2,NFYA
SOX2,ASPM
SOX2,TRAIP
SOX2,TXNDC12
SOX2,PGA5
SOX2,MOB3B
SOX2,PIM1
SOX2,RHPN2
SOX2,CDH6
SOX2,DUSP6
SOX2,PTP4A1
SOX2,HIST1H2BK
SOX2,RAD54B
SOX2,EPHB3
SOX2,BTG1
SOX2,TSPAN9
SOX2,FOXH1
SOX2,MYLPF
SOX2,KPNB1
SOX2,RPL3
SOX2,CDC20
SOX2,NR5A2
SOX2,CLTC
SOX2,RTN4
SOX2,RRBP1
SOX2,PLEKHF2
SOX2,BANP
SOX2,NID2
SOX2,LY6E
SOX2,WDR77
SOX2,FIGNL1
SOX2,CCND3
SOX2,ZFP532
SOX2,CTSA
SOX2,NUCKS1
SOX2,TEK
SOX2,TRP53
SOX2,UBE2S
SOX2,DTL
SOX2,CLPB
SOX2,DPYSL3
SOX2,SEMA4C
SOX2,PLA2G1B
SOX2,DMTN
SOX2,MKRN1
SOX2,ABCC1
SOX2,MCOLN1
SOX2,SRM
SOX2,RUSC2
SOX2,SH3PXD2B
SOX2,CITED2
SOX2,SOCS2
SOX2,CHAF1B
SOX2,TMEM39A
SOX2,MCM7
SOX2,AP4M1
SOX2,PHIP
SOX2,IL33
SOX2,MRPL18
SOX2,COX7C
SOX2,GLO1
SOX2,RAB34
SOX2,GTF2I
SOX2,STT3A
SOX2,AMOTL2
SOX2,VCP
SOX2,2410141K09RIK
SOX2,TEDC2
SOX2,LIMA1
SOX2,SLC6A6
SOX2,GLS
SOX2,HSPB1
SOX2,BCL2L11
SOX2,SMARCA2
SOX2,GJB3
SOX2,NCLN
SOX2,COQ8A
SOX2,STAG3
SOX2,LMF2
SOX2,PLSCR1
SOX2,TPD52
SOX2,SRSF3
SOX2,ASXL1
SOX2,DPPA2
SOX2,EPS8
SOX2,HIST1H4K
SOX2,SNX1
SOX2,IMPDH2
SOX2,MAT2A
SOX2,RLIM
SOX2,PTPRG
SOX2,PTOV1
SOX2,JPT1
SOX2,SUN1
SOX2,FAM234A
SOX2,CBL
SOX2,CACYBP
SOX2,GLUL
SOX2,GBF1
SOX2,RTN1
SOX2,MTUS1
SOX2,PDLIM1
SOX2,TRIM59
SOX2,EZH2
SOX2,ELAVL2
SOX2,ADGRA2
SOX2,MFSD11
SOX2,HIST1H2BR
SOX2,FBLIM1
SOX2,PHB
SOX2,NSMAF
SOX2,CCNG1
SOX2,CHD7
SOX2,MEPCE
SOX2,NASP
SOX2,FRRS1
SOX2,PTPN4
SOX2,PFAS
SOX2,SMARCAD1
SOX2,DHCR7
SOX2,NEFL
SOX2,ZFP42
SOX2,ING3
SOX2,BCAT1
SOX2,FAM107B
SOX2,PDIA3
SOX2,CDCA7
SOX2,ARF4
SOX2,PKM
SOX2,SLC3A2
SOX2,ETV5
SOX2,SELENOK
SOX2,PRMT5
SOX2,CD151
SOX2,TUBB3
SOX2,AHSA1
SOX2,UNG
SOX2,MAP4K4
SOX2,MSH2
SOX2,GNE
SOX2,CCN2
SOX2,MDK
SOX2,PHF21A
SOX2,PRPS1
SOX2,HSPH1
SOX2,ZFP141
SOX2,MPRIP
SOX2,MYBBP1A
SOX2,RESF1
SOX2,HIST1H1D
SOX2,FRMD4A
SOX2,PIEZO1
SOX2,LMBRD1
SOX2,USF1
SOX2,CHN2
SOX2,UBA2
SOX2,KLF6
SOX2,FBRSL1
SOX2,ZFP36L1
SOX2,4930402H24RIK
SOX2,CNOT8
SOX2,LRRC58
SOX2,FN1
SOX2,PARVB
SOX2,TCF12
SOX2,B230307C23RIK
SOX2,SEC11A
SOX2,VPS51
SOX2,RAB11A
SOX2,USP9X
SOX2,GDPD5
SOX2,CDS2
SOX2,BCAR3
SOX2,TFRC
SOX2,PTPN14
SOX2,SOD1
SOX2,ALDH18A1
SOX2,BEND5
SOX2,PTPN3
SOX2,MAT2B
SOX2,PLXNB2
SOX2,TCF7L2
SOX2,P4HA1
SOX2,POLG
SOX2,MAGT1
SOX2,ERCC5
SOX2,AHCYL2
SOX2,RPL5
SOX2,HEATR1
SOX2,SWT1
SOX2,PALLD
SOX2,PPP2R5A
SOX2,DPPA4
SOX2,CHCHD10
SOX2,PNP
SOX2,SUN2
SOX2,SSR3
SOX2,EIF2S2
SOX2,RBM47
SOX2,RRN3
SOX2,WLS
SOX2,BMP4
SOX2,SETD7
SOX2,PLEKHA7
SOX2,SPRY2
SOX2,UBQLN2
SOX2,TCEA3
SOX2,REEP5
SOX2,KMT2C
SOX2,LY6G6E
SOX2,SERBP1
SOX2,SENP3
SOX2,SERPINH1
SOX2,PPP2R3D
SOX2,GSE1
SOX2,UBE2D1
SOX2,PCYT1B
SOX2,SERPING1
SOX2,FABP3
SOX2,LAPTM4B
SOX2,ICAM1
SOX2,PATJ
SOX2,AGK
SOX2,TMED9
SOX2,APOE
SOX2,NSUN2
SOX2,NOTCH4
SOX2,FRYL
SOX2,PVR
SOX2,ATP6V0A1
SOX2,SEPT9
SOX2,IRF2BPL
SOX2,NRG2
SOX2,ATP1B1
SOX2,PLOD1
SOX2,ITGAV
SOX2,PXDN
SOX2,ZFP979
SOX2,CAT
SOX2,ZBTB10
SOX2,EFNA4
SOX2,VCAN
SOX2,CDC16
SOX2,ADAM19
SOX2,LIFR
SOX2,AGPAT4
SOX2,COLGALT1
SOX2,IGFBP2
SOX2,CERS6
SOX2,TMEM144
SOX2,RASSF1
SOX2,PML
SOX2,USP10
SOX2,USP3
SOX2,SLC25A39
SOX2,MGA
SOX2,CR1L
SOX2,NFU1
SOX2,MSC
SOX2,PCOLCE2
SOX2,PDIA5
SOX2,SREBF1
SOX2,DEGS1
SOX2,PIM3
SOX2,NAP1L1
SOX2,DDAH1
SOX2,UAP1
SOX2,POLR1B
SOX2,VKORC1
SOX2,TDGF1
SOX2,PITPNC1
SOX2,ARFGEF1
SOX2,TMSB4X
SOX2,TINAGL1
SOX2,TGIF1
SOX2,F2R
SOX2,AMT
SOX2,LASP1
SOX2,CTNNAL1
SOX2,SLC25A5
SOX2,BTG2
SOX2,DST
SOX2,TBX3
SOX2,RARG
SOX2,HSP90AB1
SOX2,KCNG1
SOX2,TWF1
SOX2,BC017158
SOX2,EDA2R
SOX2,PAFAH1B3
SOX2,SMAD7
SOX2,IMPAD1
SOX2,ARHGAP1
SOX2,HEXB
SOX2,MGST3
SOX2,RIC1
SOX2,WDFY1
SOX2,BAIAP2
SOX2,METTL17
SOX2,PRKAA2
SOX2,IFT172
SOX2,KRT17
SOX2,PDK1
SOX2,QDPR
SOX2,LAMB1
SOX2,ZIC3
SOX2,WDR45
SOX2,TMEM231
SOX2,PPM1L
SOX2,AGTRAP
SOX2,NRF1
SOX2,GABARAP
SOX2,KRT42
SOX2,SLC12A4
SOX2,LAMB2
SOX2,SDC4
SOX2,PDXDC1
SOX2,RHPN1
SOX2,CAMSAP3
SOX2,TFEB
SOX2,PIGK
SOX2,SNAP23
SOX2,GDI1
SOX2,SFRP1
SOX2,ADGRE5
SOX2,AHDC1
SOX2,ZFP57
SOX2,ELOVL6
SOX2,CTSL
SOX2,CCDC50
SOX2,TCAF1
SOX2,ULK1
SOX2,DHCR24
SOX2,SERPINB6C
SOX2,NODAL
SOX2,PLTP
SOX2,MYMX
SOX2,GPRC5C
SOX2,NCOA3
SOX2,LDHB
SOX2,CSRP2
SOX2,TCEAL8
SOX2,PHLDB2
SOX2,CDKN1A
SOX2,TRIM6
SOX2,GJA1
SOX2,MFGE8
SOX2,SERPINE2
SOX2,EIF4G3
SOX2,HEMK1
SOX2,FBXW9
SOX2,THBD
SOX2,TLN1
SOX2,CREB3
SOX2,PPP1R9A
SOX2,PLCB4
SOX2,ZFP936
SOX2,SUSD2
SOX2,SHISA5
SOX2,ID2
SOX2,GNPTAB
SOX2,PPT2
SOX2,URI1
SOX2,GABBR1
SOX2,IFITM1
SOX2,LOXL2
SOX2,FAM129B
SOX2,BCL3
SOX2,RBBP7
SOX2,LRRC8D
SOX2,GABARAPL1
SOX2,MSANTD3
SOX2,KLF4
SOX2,ZFP991
SOX2,B3GNT5
SOX2,XAF1
SOX2,CMTM7
SOX2,MYO18A
SOX2,LY75
SOX2,TNK1
SOX2,CEP170B
SOX2,PDGFRA
SOX2,BCAM
SOX2,GNG2
SOX2,CRYBG2
SOX2,SLC2A3
SOX2,ST5
SOX2,ACAT1
SOX2,FAM102A
SOX2,PLAUR
SOX2,NR0B1
SOX2,AKAP12
SOX2,TCN2
SOX2,APLP1
SOX2,PHF11D
SOX2,TMEM150A
SOX2,RIMKLB
SOX2,ZDHHC18
SOX2,CTSZ
SOX2,LIPG
SOX2,ELF3
SOX2,RBPMS2
SOX2,AKT1
SOX2,PTPN6
SOX2,OPLAH
SOX2,MTMR11
SOX2,CKMT1
SOX2,SLC39A4
SOX2,DHTKD1
SOX2,ZFP985
SOX2,PECAM1
SOX2,FAT1
SOX2,WFDC2
SOX2,HNF1B
SUZ12,BMI1
SUZ12,HTRA1
SUZ12,ESRRB
SUZ12,TRIM2
SUZ12,FGF3
SUZ12,FGFR3
SUZ12,IHH
SUZ12,GRB10
SUZ12,ANKRD33B
SUZ12,TGFBR3
SUZ12,FOXQ1
SUZ12,COL27A1
SUZ12,SLCO3A1
SUZ12,PTH1R
SUZ12,ADGRA2
SUZ12,PPM1L
SUZ12,SOX7
SUZ12,FHDC1
SUZ12,NEFL
SUZ12,LRRK1
SUZ12,GALNT3
SUZ12,CYP26A1
SUZ12,LATS2
SUZ12,BMP2
SUZ12,GNAS
SUZ12,SFRP1
SUZ12,SFI1
SUZ12,DSP
SUZ12,WNK2
SUZ12,IGF2
SUZ12,GAS6
SUZ12,CACHD1
SUZ12,CLMP
SUZ12,LIMCH1
SUZ12,NRG2
SUZ12,P3H2
SUZ12,COL4A2
SUZ12,COL4A1
SUZ12,BMPER
SUZ12,HOPX
SUZ12,NAV1
SUZ12,TPM1
SUZ12,SLC39A8
SUZ12,KCNQ5
SUZ12,FST
SUZ12,SYNE2
SUZ12,MYO5B
SUZ12,PDGFRA
SUZ12,CPD
SUZ12,ADORA1
SUZ12,CITED1
SUZ12,PODXL
SUZ12,HMGA2
SUZ12,SPOCK1
SUZ12,CNPPD1
SUZ12,EGFLAM
SUZ12,WNT11
SUZ12,RETREG2
SUZ12,P4HA2
SUZ12,LAD1
SUZ12,CCSER1
SUZ12,CRTC3
SUZ12,FRMD4A
SUZ12,L3MBTL3
SUZ12,MSC
SUZ12,SERPINE2
SUZ12,ZFPM1
SUZ12,CDH6
SUZ12,APP
SUZ12,HNF1B
SUZ12,FOXA2
SUZ12,GADD45G
SUZ12,CHST15
SUZ12,TNS1
SUZ12,LRP2
SUZ12,ZBTB10
SUZ12,GDPD5
SUZ12,KCNK1
SUZ12,COBLL1
SUZ12,LYN
SUZ12,RAMP2
SUZ12,ST3GAL6
SUZ12,PARVA
SUZ12,MAP3K5
SUZ12,CAMK2D
SUZ12,MAN1A
SUZ12,CPM
SUZ12,GREB1L
SUZ12,DDAH1
SUZ12,CDC42EP1
SUZ12,EPAS1
SUZ12,HS3ST1
SUZ12,SPNS2
SUZ12,OBSL1
SUZ12,SATB2
SUZ12,CHN2
SUZ12,NRG1
SUZ12,RTN1
SUZ12,PXDN
SUZ12,STXBP5
SUZ12,TIMP2
SUZ12,SH3PXD2B
SUZ12,RNF157
SUZ12,DLGAP4
SUZ12,ECPAS
SUZ12,MPDZ
SUZ12,GPRC5C
SUZ12,PDE4DIP
SUZ12,CPEB2
SUZ12,ARHGEF28
SUZ12,SEMA6A
SUZ12,DKK1
SUZ12,NOTUM
SUZ12,ARHGAP29
SUZ12,CTDSPL
SUZ12,PIK3AP1
SUZ12,LRRC8C
SUZ12,MICAL2
SUZ12,CAPN2
SUZ12,DTX1
SUZ12,NLGN2
SUZ12,ANK
SUZ12,RFXAP
SUZ12,SIX1
SUZ12,FNDC4
SUZ12,PWWP2B
SUZ12,LIPG
SUZ12,FAM114A1
SUZ12,STARD10
SUZ12,GSN
SUZ12,MRAS
SUZ12,RAP1GAP
SUZ12,DPYSL3
SUZ12,ID3
SUZ12,SMARCA2
SUZ12,DRAM1
SUZ12,RASSF1
SUZ12,ABHD5
SUZ12,KHDC3
SUZ12,CAR4
SUZ12,IGF2R
SUZ12,PEG10
SUZ12,MAPKAPK2
SUZ12,ETS1
SUZ12,ARFGEF1
SUZ12,HPCAL1
SUZ12,PALLD
SUZ12,EML1
SUZ12,TCF15
SUZ12,CCND2
SUZ12,LAMB1
SUZ12,MORC4
SUZ12,PCSK6
SUZ12,MAPRE2
SUZ12,AMFR
SUZ12,RRAGD
SUZ12,KLHL22
SUZ12,ESRP2
SUZ12,PHLDB2
SUZ12,LAMC2
SUZ12,EMP2
SUZ12,EIF4G3
SUZ12,IMPDH1
SUZ12,FGFR4
SUZ12,TIMP3
SUZ12,PPP2R5A
SUZ12,RNPEP
SUZ12,ELAVL2
SUZ12,CEMIP
SUZ12,THBD
SUZ12,FGF10
SUZ12,SNX7
